bor;an;fi;rs;rscom;fi_ej;grp;stj;stjr;cat;catr;espic;mft;ccr;nat;sir;reg;dep;reg_diff;dep_diff;COMINSEE;NOMCOM;ARMT;CHLEJ0;FIPRE;ETAT_SAISIE;FINRAT;VAGUE;PROVENANCE;NUMVOI;TYPVOI;NOMVOI;BP;CPO;LIBCOM;COMPD;FILIALE0;SIRTET;RSTET;FIAUT1;RSAUT1;FIAUT2;RSAUT2;FIAUT3;RSAUT3;FIAUT4;RSAUT4;FIAUT5;RSAUT5;FIAUT6;RSAUT6;FIAUT7;RSAUT7;DADS_C1;DADS_C2;DADS_C3;DADS_C4;DADS_D1;MODEJ;TYPMD1;TYPMD2;TYPMD3;FIFU1;FIFU2;FIFU3;SCFU1;SCFU2;SCFU3;VAL;RESPREG
ID;2019;240000489;CENTRE HOSPITALIER DE PERIGUEUX;;240000117;04;13;1;355;PUB2;1;0;;0;26240580600015;75;24;75;24;24322;PERIGUEUX;;0;;6;240000117;2;1;80;AV;GEORGES POMPIDOU;CS61205;24019;PERIGUEUX CEDEX;;;;;;;;;;;;;;;;;;;262405806;26240580600015;;;;0;;;;;;;;;;P;175
ID;2019;240000505;CENTRE HOSPITALIER DE RIBERAC;;240016055;04;14;1;106;PUB2;1;0;;0;20005293400011;75;24;75;24;24352;RIBERAC;;0;;6;240016055;2;1;;R;JEAN MOULIN;BP 52;24600;RIBERAC;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;240000513;CENTRE HOSPITALIER DE SAINT-ASTIER;;240000141;04;13;1;106;PUB2;1;0;;0;26240588900011;75;24;75;24;24372;SAINT-ASTIER;;0;;6;240000141;1;1;;AV;DU MARECHAL LECLERC;BP 76;24110;ST ASTIER;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;240000521;CENTRE HOSPITALIER CHENARD;;240016055;04;14;1;106;PUB2;1;0;;0;20005293400011;75;24;75;24;24376;SAINT AULAYE-PUYMANGOU;;0;;6;240016055;2;1;;R;DR P BROQUAIRE;BP 13;24410;ST AULAYE PUYMANGOU;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;240000539;CENTRE HOSPITALIER LA MEYNARDIE;;240016055;04;14;1;355;PUB2;1;0;;0;20005293400011;75;24;75;24;24490;SAINT PRIVAT EN PERIGORD;;0;;6;240016055;2;1;;;;LA MEYNARDIE;24410;ST PRIVAT EN PERIGORD;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;240000646;FONDATION JOHN BOST;;240000265;15;63;3;161;PNL7;6;3;1;0;78166960100242;75;24;75;24;24222;LA FORCE;;0;;8;;1;1;6;R;JOHN BOST;;24130;LA FORCE;FONDATION JOHN BOST;0;;;;;;;;;;;;;;;;;;78166960100242;;;0;0;;;;;;;;;;P;175
ID;2019;240000661;MAISON REPOS ET CONVALESCENCE DE LOLME;;240000281;09;60;3;109;PNL8;6;1;1;0;78167379300019;75;24;75;24;24244;LOLME;;0;;6;;1;1;;;;BP 660;24540;LOLME;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;240000687;CENTRE HOSPITALIER SARLAT;;240000448;04;13;1;355;PUB2;1;0;;0;26240598800011;75;24;75;24;24520;SARLAT-LA-CANEDA;;;;8;240000448;1;1;;;;CS 80201 LE POUGET;24206;SARLAT LA CANEDA CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;240002402;CENTRE DE REEDUCATION LA LANDE;S.A. PERIGORD REEDUCATION;240003251;09;73;2;109;PLU8;0;4;5;0;30577699900024;75;24;75;24;24010;ANNESSE-ET-BEAULIEU;;0;;6;;1;1;59;RTE;DE SAINT-ASTIER;;24430;ANNESSE ET BEAULIEU;;0;;;;;;;;;;;;;;;;;;30577699900024;;;0;0;;;;;;;;;;P;175
ID;2019;240002691;ANTENNE AUTODIALYSE AURAD BERGERAC;;330000266;07;60;3;146;PNL5;7;4;1;0;78185091200051;75;24;75;24;24037;BERGERAC;;0;;6;330000266;1;1;;VOI;GUTENBERG;;24100;BERGERAC;ZA LE LIBRAIRE;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;175
ID;2019;240002725;ANTENNE AUTODIALYSE AURAD CASTELS;;330000266;07;60;3;146;PNL5;7;4;1;0;78185091200077;75;24;75;24;24087;CASTELS ET BEZENAC;;0;;6;330000266;1;1;;;;LUZIERS;24220;CASTELS ET BEZENAC;;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;175
ID;2019;240003293;ANTENNE AUTODIALYSE FRANCHEVILLE;;240013417;07;72;2;146;PLU5;0;4;5;0;41218951600047;75;24;75;24;24352;RIBERAC;;0;;6;240013417;1;1;8;R;DU PALAIS;;24600;RIBERAC;;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;175
ID;2019;240003301;ANTENNE AUTODIALYSE FRANCHEVILLE;;240013417;07;72;2;146;PLU5;0;4;5;0;41218951600070;75;24;75;24;24291;MONTIGNAC;;0;;6;240013417;1;1;;;;LA TERRIERE OUEST;24290;MONTIGNAC;;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;175
ID;2019;240006734;CENTRE D'HEMODIALYSE FRANCHEVILLE;;240000596;07;73;2;141;PLU5;0;4;5;0;33156513500018;75;24;75;24;24322;PERIGUEUX;;0;;6;240000596;1;1;34;BD;DE VESONE;BP 4063;24000;PERIGUEUX;POLYCLINIQUE FRANCHEVILLE;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;175
ID;2019;240008318;CENTRE DE SOINS LE VERGER DES BALANS;SOINS DE SUITE ET RÉADAPTATION;240002428;09;72;2;109;PLU8;0;4;5;0;38127800100023;75;24;75;24;24010;ANNESSE-ET-BEAULIEU;;0;;6;;1;1;9;RTE;DES BALANS;;24430;ANNESSE ET BEAULIEU;;0;;;;;;;;;;;;;;;;;381278001;38127800100023;;;0;0;;;;;;;;;;P;175
ID;2019;240011668;HAD DE LA CLINIQUE PASTEUR;;240000612;09;73;2;127;PLU10;0;5;5;0;33031985600028;75;24;75;24;24037;BERGERAC;;0;;6;;1;1;54;R;POZZI;;24100;BERGERAC;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2019;240013219;ANTENNE/UNITE DE DIALYSE FRANCHEVILLE;;240013417;07;72;2;146;PLU5;0;4;5;0;41218951600062;75;24;75;24;24322;PERIGUEUX;;0;;6;240013417;1;1;8;R;CHARLES MANGOLD;;24000;PERIGUEUX;;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;175
ID;2019;240013466;ANTENNE AUTODIALYSE FRANCHEVILLE;;240013417;07;72;2;146;PLU5;0;4;5;0;41218951600054;75;24;75;24;24037;BERGERAC;;0;;6;240013417;1;1;54;R;DU PROFESSEUR POZZI;;24100;BERGERAC;;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;175
ID;2019;250000023;CHRU SAINT-JACQUES;;250000015;04;13;1;101;PUB1;1;0;;0;26250176000017;27;25;27;25;25056;BESANCON;;0;;7;250000015;2;1;2;PL;SAINT JACQUES;;25030;BESANCON CEDEX;;;;;;;;;;;;;;;;;;;262501760;26250176000017;;;0;0;;;;;;;;;;A;127
ID;2019;250000270;CAPIO CLINIQUE SAINT VINCENT BESANCON;;250000643;09;95;2;365;PLU4;0;4;0;0;31945006000037;27;25;27;25;25056;BESANCON;;0;;6;;2;1;40;CHE;DES TILLEROYES;;25044;BESANCON CEDEX;;1;383699048;RAMSAY GENERALE DE SANTE 39 RUE ROSTROPOVITCH 75017 PARIS;;;;;;;;;;;;;;;319450060;;;;0;0;;;;;;;;;;P;127
ID;2019;250000288;CAPIO CLINIQUE SAINT PIERRE PONTARLIER;;250000643;09;95;2;109;PLU8;0;4;5;0;31945006000060;27;25;27;25;25462;PONTARLIER;;0;;6;;1;1;6;R;EMILE THOMAS;BP 139;25302;PONTARLIER CEDEX;;1;;;;;;;;;;;;;;;;;319450060;31945006000037;31945006000060;;0;0;;;;;;;;;;P;127
ID;2019;250000544;CRRF LES SALINS DE BREGILLE;;250002284;09;61;3;109;PNL8;6;1;1;0;77557120100174;27;25;27;25;25056;BESANCON;;0;;6;;1;1;7;CHE;DES MONTS DE BREGILLE HAUT;;25000;BESANCON;;0;;;;;;;;;;;;;;;;;775571201;77557120100034;;;0;0;;;;;;;;;;P;127
ID;2019;250000619;UNITE PSY ADULTE LE GRANDVALLIER CHIHC;;250000452;14;14;1;355;PUB2;1;0;;0;26250462400087;27;25;27;25;25462;PONTARLIER;;0;;6;250000452;2;1;;R;DU 3° RTA;CS 10329;25304;PONTARLIER CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;250000627;CH PAUL NAPPEZ MORTEAU;;250000221;04;13;1;106;PUB2;1;0;;0;26250411100010;27;25;27;25;25411;MORTEAU;;0;;6;250000221;1;1;9;R;MARECHAL LECLERC;BP 73115;25503;MORTEAU CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;250000635;CH SAINTE CROIX BAUME LES DAMES;;250000239;04;13;1;106;PUB2;1;0;;0;26250047300018;27;25;27;25;25047;BAUME-LES-DAMES;;0;;6;250000239;1;1;1;AV;PRESIDENT KENNEDY;BP 51069;25114;BAUME LES DAMES CEDEX;;;;;;;;;;;;;;;;;;;262500473;26250047300018;;;0;0;;;;;;;;;;P;127
ID;2019;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER;;250000452;04;14;1;355;PUB2;1;0;;0;26250462400012;27;25;27;25;25462;PONTARLIER;;0;;6;250000452;2;1;2;FG;SAINT ETIENNE;CS 10329;25304;PONTARLIER CEDEX;;;;;;;;;;;;;;;;;;;262504624;;;;0;0;;;;;;;;;;P;127
ID;2019;250000718;CHS NOVILLARS;;250000460;14;11;1;292;PUB3;1;0;;0;26250429300016;27;25;27;25;25429;NOVILLARS;;0;;6;250000460;1;1;4;R;DR CHARCOT;;25220;NOVILLARS;;;;;250020096;centre de santé et prévention;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;250000726;CH SAINT LOUIS ORNANS;;250000478;04;13;1;106;PUB2;1;0;;0;26250434300019;27;25;27;25;25434;ORNANS;;0;;6;250000478;1;1;5;R;DES VERGERS;BP 29;25290;ORNANS;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;250000734;CHI HAUTE COMTE SITE R SALINS MOUTHE;;250000452;04;14;1;355;PUB2;1;0;;0;26250462400178;27;25;27;25;25413;MOUTHE;;0;;6;250000452;2;1;9;R;CART BROUMET;;25240;MOUTHE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;250000759;CENTRE DE SOINS TILLEROYES;;250000569;04;11;1;355;PUB2;1;0;;0;26250177800019;27;25;27;25;25056;BESANCON;;0;;8;250000569;1;1;46B;CHE;DU SANATORIUM;;25030;BESANCON CEDEX;;;;;;;;;;;;;;;;;;;262501778;26250177800019;;;;0;;;;;;;;;;P;127
ID;2019;250000882;ETABLISSEMENT DE SANTE DE QUINGEY;;250002839;04;13;1;355;PUB2;1;0;;0;26250475600012;27;25;27;25;25475;QUINGEY;;0;;6;250002839;1;1;;RTE;DE LYON;BP 5;25440;QUINGEY;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;250001237;USLD BELLEVAUX;;250007598;04;11;1;362;PUB9;1;0;;0;26250175200188;27;25;27;25;25056;BESANCON;;0;;6;250007598;1;1;29;QU;DE STRASBOURG;;25042;BESANCON CEDEX;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;127
ID;2019;250001252;USLD JACQUES WEINMAN AVANNE;;250007788;04;11;1;362;PUB9;1;0;;0;26250673600038;27;25;27;25;25036;AVANNE-AVENEY;;;;8;250007788;1;1;16;R;DES CERISIERS;;25720;AVANNE AVENEY;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;250004009;LE MITTAN ANNEXE DU HNFC;;900000365;04;14;1;355;PUB2;1;0;;0;26900129300050;27;25;27;25;25388;MONTBELIARD;;0;;8;900000365;2;1;1;R;HENRI BECQUEREL;;25209;MONTBELIARD CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;250005196;HOPITAL DE JOUR VELOTTE;;250001013;15;60;3;161;PNL7;7;1;1;0;77829826500027;27;25;27;25;25056;BESANCON;;0;;6;;1;1;8;CHE;DE LA VOSSELLE;;25000;BESANCON;;0;;;;;;;;;;;;;;;;;778298265;77829826500027;;;0;0;;;;;;;;;;P;127
ID;2019;250006954;CHRU JEAN MINJOZ;;250000015;04;13;1;101;PUB1;1;0;;0;26250176000066;27;25;27;25;25056;BESANCON;;0;;7;250000015;2;1;3;BD;FLEMING;;25030;BESANCON CEDEX;;;;;;;;;;;;;;;;;;;262501760;26250176000017;;;0;0;;;;;;;;;;A;127
ID;2019;250007234;USLD PONTARLIER;;250000452;04;14;1;362;PUB9;1;0;;0;26250462400236;27;25;27;25;25204;DOUBS;;0;;6;250000452;2;1;10;R;JULES GREVY;CS 10329;25300;DOUBS;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;250011848;HOSPITALIA MUTUALITE PFC;;250017803;09;47;3;365;PNL4;7;4;5;0;44789128400039;27;25;27;25;25056;BESANCON;;0;;6;;2;1;4;R;AUGUSTE RODIN;BP 2222;25052;BESANCON CEDEX;;0;;;;;;;;;;;;;;;;;447891284;44789128400039;44789128400021;;0;0;;;;;;;;;;P;127
ID;2019;250012069;HOSPITALIA MUTUALITE HAD PONTARLIER;;250017803;09;47;3;127;PNL10;7;4;5;0;44789128400054;27;25;27;25;25462;PONTARLIER;;0;;6;;1;1;4;R;ARTHUR BOURDIN;;25300;PONTARLIER;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;250012838;HOSPIT MUTUALITE HAD PRE-POST PARTUM;;250017803;09;47;3;127;PNL10;6;1;5;0;44789128400047;27;25;27;25;25056;BESANCON;;;;6;;1;1;2;R;BERTHELOT;;25000;BESANCON;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;127
ID;2019;250013448;UNITE DE DIALYSE DE PONTARLIER;SANTELYS BFC;210012290;07;61;3;146;PNL5;6;4;1;0;80535715900252;27;25;27;25;25462;PONTARLIER;;0;;6;210012290;1;1;2;FG;SAINT ETIENNE;;25300;PONTARLIER;CENTRE HOSPITALIER;1;590799995;SANTELYS ASSOCIATION;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;250014008;CENTRE JEAN MESSAGIER AHFC MONTBELIARD;;700004096;15;60;3;292;PNL3;6;1;1;0;40039525700472;27;25;27;25;25388;MONTBELIARD;;0;;6;;1;1;1;R;ROBERT CUSENIER;;25209;MONTBELIARD CEDEX;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;250015526;UNITE DE DIALYSE BESANCON;SANTELYS BFC - ESPACE BOICHON MEUNIER;210012290;07;61;3;146;PNL5;6;4;1;0;80535715900179;27;25;27;25;25056;BESANCON;;0;;6;210012290;1;1;4;R;BRANLY;;25000;BESANCON;;1;590799995;SANTELYS ASSOCIATION;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;250015534;UNITE DE DIALYSE DE MONTBELIARD;SANTELYS BFC;210012290;07;61;3;146;PNL5;6;4;1;0;80535715900278;27;25;27;25;25388;MONTBELIARD;;0;;6;210012290;1;1;2;R;PIERRE ET MARIE CURIE;;25200;MONTBELIARD;;1;590799995;SANTELYS ASSOCIATION;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;250016003;CRCPFC LES HAUTS DE CHAZAL;;250006335;09;63;3;109;PNL8;6;4;1;0;32730845800220;27;25;27;25;25258;FRANOIS;;0;;6;;1;1;9;CHE;DES QUATRE JOURNAUX;;25770;FRANOIS;;1;327308458;;;;;;;;;;;;;;;;327308458;;;;;0;;;;;;;;;;P;127
ID;2019;250016037;HOSPITALIA MUTUALITE HAD ETUPES;;250017803;09;47;3;127;PNL10;7;4;5;0;44789128400070;27;25;27;25;25228;ETUPES;;0;;6;;1;1;445;AV;RENE JACOT;;25460;ETUPES;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;250016045;HOSPITALIA MUTUALITE HAD BESANCON;;250017803;09;47;3;127;PNL10;7;4;5;0;44789128400047;27;25;27;25;25056;BESANCON;;0;;8;;1;1;2;R;BERTHELOT;;25000;BESANCON;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2019;260000013;CENTRE HOSPITALIER DE VALENCE;;260000021;04;13;1;355;PUB2;1;0;;0;26260013300082;84;26;84;26;26362;VALENCE;;0;;8;260000021;2;1;179;BD;MARECHAL JUIN;;26953;VALENCE CEDEX 9;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2019;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE;;260016910;04;14;1;355;PUB2;1;0;;0;26261109800019;84;26;84;26;26281;ROMANS-SUR-ISERE;;0;;6;260016910;2;1;607;AV;GENEVIEVE DE GAULLE;BP 1002;26102;ROMANS SUR ISERE CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2019;260000138;GR. HOSP. PORTES PROVENCE - MONTELIMAR;;260000047;04;13;1;355;PUB2;1;0;;0;20006353500013;84;26;84;26;26198;MONTELIMAR;;0;;6;260000047;1;;;QUA;BEAUSSERET;BP 249;26216;MONTELIMAR CEDEX;;;;;260000138;GIE ASSOCIATION DE L'IRM DROME-ARDECHE;;;;;;;;;;;;;200063535;20006353500013;;;0;0;;;;;;;;;;P;184
ID;2019;260000146;CENTRE HOSPITALIER DE CREST;;260000054;04;13;1;355;PUB2;1;0;;0;26260002600070;84;26;84;26;26108;CREST;;0;;6;260000054;1;1;;R;DRISS CHRAIBI;;26400;CREST;QUARTIER MAZOREL NORD;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2019;260000153;LADAPT CSSR LA BEAUME D'HOSTUN;;930019484;09;61;3;109;PNL8;6;1;1;0;32657833300295;84;26;84;26;26034;LA BAUME-D'HOSTUN;;0;;6;;1;1;301;COTE;SIMON;LA FOREST;26730;LA BAUME D HOSTUN;;0;;;;;;;;;;;;;;;;;;77569338501721;;;0;0;;;;;;;;;;P;184
ID;2019;260000195;CLINIQUE PNEUMOLOGIE LES RIEUX;;260006770;09;61;3;129;PNL4;6;1;1;0;77557344700031;84;26;84;26;26220;NYONS;;0;;6;;2;1;440;RTE;DES RIEUX;;26110;NYONS;;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;184
ID;2019;260000203;HOPITAUX DROME NORD - SAINT-VALLIER;;260016910;04;14;1;355;PUB2;1;0;;0;26261109800019;84;26;84;26;26333;SAINT-VALLIER;;0;;8;260016910;2;1;;R;PIERRE VALETTE;BP 30;26241;ST VALLIER CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2019;260000229;GR. HOSP. PORTES PROVENCE - DIEULEFIT;;260000047;04;13;1;355;PUB2;1;0;;0;20006353500039;84;26;84;26;26114;DIEULEFIT;;0;;6;260000047;1;1;;PL;DU CHAMP DE MARS;;26220;DIEULEFIT;;;;;;;;;;;;;;;;;;;200063535;20006353500013;;;0;0;;;;;;;;;;P;184
ID;2019;260000237;CENTRE HOSPITALIER DE NYONS;;260000088;04;13;1;106;PUB2;1;0;;0;26260007500010;84;26;84;26;26220;NYONS;;0;;6;260000088;1;1;11;AV;JULES BERNARD;;26110;NYONS;;;;;;;;;;;;;;;;;;;260000088;26260007500010;;;0;0;;;;;;;;;;P;184
ID;2019;260000260;CLINIQUE LA PARISIÈRE;;260000377;09;73;2;128;PLU4;0;4;5;0;34067534700017;84;26;84;26;26057;BOURG-DE-PEAGE;;0;;6;;2;1;20;AV;ANTONIN VALLON;;26300;BOURG DE PEAGE;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2019;260000278;CENTRE HOSPITALIER BUIS LES BARONNIES;;260000096;04;13;1;106;PUB2;1;0;;0;26260001800010;84;26;84;26;26063;BUIS-LES-BARONNIES;;;;6;260000096;1;1;;;;JONCHIER;26170;BUIS LES BARONNIES;;;;;;;;;;;;;;;;;;;262600018;26260001800010;;;;0;;;;;;;;;;P;184
ID;2019;260000286;CENTRE HOSPITALIER DIE;;260000104;04;13;1;355;PUB2;1;0;;0;26260003400017;84;26;84;26;26113;DIE;;0;;6;260000104;1;1;2;R;BOUVIER;;26150;DIE;;;;;260009188;EHPAD;;;;;;;;;;;;;262600034;;;;0;0;;;;;;;;;;P;184
ID;2019;260000302;ETABLISSEMENT MEDICAL LA TEPPE;;260000161;15;61;3;161;PNL7;6;1;1;0;77945636700019;84;26;84;26;26347;TAIN-L'HERMITAGE;;0;;6;;1;1;25;AV;DE LA BOUTERNE;CS 9721;26600;TAIN L HERMITAGE;;0;;;;;;;;;;;;;;;;;779456367;;;;0;0;;;;;;;;;;P;184
ID;2019;260000682;LADAPT CSSR LES BEAUMES;;930019484;09;61;3;109;PNL8;6;1;1;0;77569338500335;84;26;84;26;26362;VALENCE;;0;;6;;1;1;43;AV;DE LA LIBERATION;CS 50336;26000;VALENCE;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;184
ID;2019;260000823;CH DROME-VIVARAIS - SITE DE MONTELEGER;;260003264;04;11;1;292;PUB3;1;0;;0;26260014100010;84;26;84;26;26196;MONTELEGER;;0;;6;260003264;1;1;391;RTE;DES REBATIERES;BP 16;26760;MONTELEGER;;;;;;;;;;;;;;;;;;;262600141;26260014100010;;;0;0;;;;;;;;;;P;184
ID;2019;260001631;AGDUC CENTRE DE DIALYSE MONTELIMAR;;380793802;07;60;3;141;PNL5;6;4;1;0;30270104000149;84;26;84;26;26198;MONTELIMAR;;0;;6;380793802;1;1;;QUA;BEAUSSERET;BP 249;26216;MONTELIMAR CEDEX;CH DE MONTELIMAR;0;;;;;;;;;;;;;;;;;302701040;;;;0;0;;;;;;;;;;P;184
ID;2019;260003017;CLINIQUE KENNEDY;;260000781;09;73;2;365;PLU4;0;5;5;0;66298027500025;84;26;84;26;26198;MONTELIMAR;;0;;6;;2;1;;AV;JOHN KENNEDY;BP 309;26200;MONTELIMAR;;1;383699048;RAMSAY GENERALE DE SANTE;260003678;SCM DE RADIOLOGIE DROME SUD ET ENCLAVE;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;184
ID;2019;260003140;AGDUC CENTRE DE DIALYSE CREST;;380793802;07;60;3;146;PNL5;6;4;1;0;30270104000156;84;26;84;26;26108;CREST;;0;;6;380793802;1;1;;R;SAINTE MARIE;;26400;CREST;CH DE CREST;0;;;;;;;;;;;;;;;;;302701040;;;;0;0;;;;;;;;;;P;184
ID;2019;260003157;CENTRE MARIE CURIE;;070001649;18;85;2;698;PLU10;0;5;0;0;41498645500015;84;26;84;26;26362;VALENCE;;0;;6;070001649;1;1;159;AV;DU MARÉCHAL JUIN;;26000;VALENCE;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2019;260003215;AGDUC CENTRE DE DIALYSE VALENCE;;380793802;07;60;3;141;PNL5;6;4;1;0;30270104000131;84;26;84;26;26362;VALENCE;;0;;6;380793802;1;1;179;BD;MARECHAL JUIN;;26000;VALENCE;CH DE VALENCE;0;;;;;;;;;;;;;;;;;302701040;;;;0;0;;;;;;;;;;P;184
ID;2019;260005277;HOPITAL DE JOUR ADULTES MONTELIMAR;CENTRE HOSPITALIER SAINTE MARIE;630786754;15;60;3;292;PNL3;6;1;1;0;77563330801676;84;26;84;26;26198;MONTELIMAR;;0;;6;;1;1;19;COURS;DU TEMPLE;BP 241;07002;PRIVAS CEDEX;;0;;;260021530;CATTP MONTELIMAR REHABILITATION THEATRE;260021555;CENTRE D'EVALUATION ET DE DIAGNOSTIC DE L'AUTISME;260021548;CATTP ADULTES PIERRELATTE;260017538;CMP ADULTES PIERRELATTE;;CATTP ADULTES MONTELIMAR DUCATEZ;;;;;;;;;;0;;;;;;;;;;P;184
ID;2019;260006267;CLINIQUE GENERALE VALENCE;;070000245;09;73;2;365;PLU4;0;5;5;0;33672010700026;84;26;84;26;26362;VALENCE;;0;;6;;2;1;15;R;JACQUES DELPEUCH;;26000;VALENCE;;1;383699048;RAMSAY GENERALE DE SANTE;260015078;SCANNER CLINIQUE GENERALE;;;;;;;;;;;;;336720107;33672010700026;;;0;0;;;;;;;;;;P;184
ID;2019;260006820;AGDUC CENTRE DIALYSE ROMANS-SUR-ISERE;;380793802;07;60;3;146;PNL5;6;4;1;0;30270104000040;84;26;84;26;26281;ROMANS-SUR-ISERE;;0;;6;380793802;1;1;607;AVENU;GENEVIEVE DE GAULLE ANTHONIOZ;BP 1002;26102;ROMANS SUR ISERE CEDEX;CH DE ROMANS-SUR-ISERE;0;;;;;;;;;;;;;;;;;302701040;;;;0;0;;;;;;;;;;P;184
ID;2019;260006838;AGDUC CENTRE DE DIALYSE VALENCE;;380793802;07;60;3;146;PNL5;6;4;1;0;30270104000032;84;26;84;26;26362;VALENCE;;0;;6;380793802;1;1;35;R;JEAN PROMPSAULT;;26000;VALENCE;;0;;;;;;;;;;;;;;;;;302701040;;;;0;0;;;;;;;;;;P;184
ID;2019;260010418;AURAL UNITE DIALYSE CH VALENCE;;690796552;07;60;3;146;PNL5;6;4;1;0;30690522500075;84;26;84;26;26362;VALENCE;;0;;6;690796552;1;1;169;BD;MARÉCHAL JUIN;;26000;VALENCE;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2019;260012760;AURAL UNITE DIALYSE CH MONTELIMAR;;690796552;07;60;3;146;PNL5;6;4;1;0;30690522500083;84;26;84;26;26198;MONTELIMAR;;0;;6;690796552;1;1;;QUA;BEAUSSERET;;26200;MONTELIMAR;CH DE MONTELIMAR;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2019;260016993;AGDUC CENTRE DE DIALYSE PIERRELATTE;;380793802;07;60;3;146;PNL5;6;4;1;0;30270104000198;84;26;84;26;26235;PIERRELATTE;;0;;6;380793802;1;1;;R;GERARD PHILIPPE;;26700;PIERRELATTE;LA FERME BAUMET;0;;;;;;;;;;;;;;;;;302701040;;;;0;0;;;;;;;;;;P;184
ID;2019;260017454;DIEULEFIT SANTE;;260016761;09;60;3;109;PNL8;6;1;1;0;42319456200041;84;26;84;26;26114;DIEULEFIT;;;;6;;1;1;211;;CHEMIN DE CHAMONIX;BP 71;26220;DIEULEFIT;;0;;;;;;;;;;;;;;;;;;42319456200041;;;;0;;;;;;;;;;P;184
ID;2019;260020078;SERVICE NEUROCHIRURGIE - CHU42;;420784878;04;13;1;101;PUB1;1;0;;0;26420030400832;84;26;84;26;26362;VALENCE;;0;;7;420784878;2;1;179;BD;MARECHAL JUIN;;26953;VALENCE CEDEX 9;CENTRE HOSPITALIER DE VALENCE;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;184
